event_id,day_index,hour,site_token,metric_clean,dq_flag,layer,dataset
S-01213,8,0,SITE-006,62.39,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01214,8,2,SITE-006,63.86,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01215,8,4,SITE-006,86.34,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01216,8,6,SITE-006,41.96,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01217,8,8,SITE-006,40.86,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01218,8,10,SITE-006,47.47,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01219,8,12,SITE-006,55.64,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01220,8,14,SITE-006,93.98,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01221,8,16,SITE-006,68.83,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01222,8,18,SITE-006,47.28,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01223,8,20,SITE-006,65.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01224,8,22,SITE-006,70.4,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01225,8,0,SITE-007,52.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01226,8,2,SITE-007,52.02,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01227,8,4,SITE-007,59.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01228,8,6,SITE-007,63.03,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01229,8,8,SITE-007,65.27,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01230,8,10,SITE-007,66.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01231,8,12,SITE-007,61.41,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01232,8,14,SITE-007,64.31,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01233,8,16,SITE-007,43.39,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01234,8,18,SITE-007,51.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01235,8,20,SITE-007,93.08,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01236,8,22,SITE-007,82.77,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01237,8,0,SITE-008,49.41,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01238,8,2,SITE-008,57.36,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01239,8,4,SITE-008,58.77,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01240,8,6,SITE-008,81.44,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01241,8,8,SITE-008,49.95,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01242,8,10,SITE-008,55.53,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01243,8,12,SITE-008,77.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01244,8,14,SITE-008,43.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01245,8,16,SITE-008,89.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01246,8,18,SITE-008,58.27,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01247,8,20,SITE-008,86.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01248,8,22,SITE-008,47.18,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01249,8,0,SITE-009,54.95,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01250,8,2,SITE-009,56.04,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01251,8,4,SITE-009,44.2,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01252,8,6,SITE-009,66.13,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01253,8,8,SITE-009,81.72,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01254,8,10,SITE-009,87.21,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01255,8,12,SITE-009,59.67,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01256,8,14,SITE-009,85.62,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01257,8,16,SITE-009,72.1,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01258,8,18,SITE-009,61.53,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01259,8,20,SITE-009,85.94,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01260,8,22,SITE-009,40.17,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01261,8,0,SITE-010,88.76,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01262,8,2,SITE-010,42.57,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01263,8,4,SITE-010,42.58,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01264,8,6,SITE-010,46.89,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01265,8,8,SITE-010,78.12,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01266,8,10,SITE-010,83.7,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01267,8,12,SITE-010,79.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01268,8,14,SITE-010,87.75,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01269,8,16,SITE-010,91.46,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01270,8,18,SITE-010,85.73,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01271,8,20,SITE-010,44.8,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01272,8,22,SITE-010,93.18,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01273,8,0,SITE-011,75.16,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01274,8,2,SITE-011,89.18,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01275,8,4,SITE-011,63.44,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01276,8,6,SITE-011,85.43,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01277,8,8,SITE-011,56.62,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01278,8,10,SITE-011,81.46,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01279,8,12,SITE-011,79.22,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01280,8,14,SITE-011,91.31,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01281,8,16,SITE-011,76.47,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01282,8,18,SITE-011,58.22,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01283,8,20,SITE-011,67.61,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01284,8,22,SITE-011,93.63,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01285,8,0,SITE-012,65.48,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01286,8,2,SITE-012,59.48,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01287,8,4,SITE-012,60.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01288,8,6,SITE-012,78.39,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01289,8,8,SITE-012,45.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01290,8,10,SITE-012,87.34,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01291,8,12,SITE-012,75.01,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01292,8,14,SITE-012,76.18,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01293,8,16,SITE-012,67.62,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01294,8,18,SITE-012,81.82,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01295,8,20,SITE-012,79.47,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01296,8,22,SITE-012,87.23,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01297,9,0,SITE-001,52.43,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01298,9,2,SITE-001,40.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01299,9,4,SITE-001,72.05,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01300,9,6,SITE-001,46.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01301,9,8,SITE-001,55.21,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01302,9,10,SITE-001,48.89,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01303,9,12,SITE-001,84.04,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01304,9,14,SITE-001,47.6,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01305,9,16,SITE-001,51.42,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01306,9,18,SITE-001,60.94,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01307,9,20,SITE-001,67.13,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01308,9,22,SITE-001,52.29,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01309,9,0,SITE-002,62.76,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01310,9,2,SITE-002,82.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01311,9,4,SITE-002,88.02,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01312,9,6,SITE-002,47.53,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01313,9,8,SITE-002,91.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01314,9,10,SITE-002,59.31,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01315,9,12,SITE-002,66.93,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01316,9,14,SITE-002,70.98,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01317,9,16,SITE-002,67.32,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01318,9,18,SITE-002,86.96,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01319,9,20,SITE-002,68.95,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01320,9,22,SITE-002,62.68,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01321,9,0,SITE-003,62.11,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01322,9,2,SITE-003,47.77,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01323,9,4,SITE-003,84.75,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01324,9,6,SITE-003,76.92,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01325,9,8,SITE-003,70.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01326,9,10,SITE-003,64.81,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01327,9,12,SITE-003,83.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01328,9,14,SITE-003,86.7,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01329,9,16,SITE-003,84.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01330,9,18,SITE-003,60.2,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01331,9,20,SITE-003,68.94,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01332,9,22,SITE-003,74.48,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01333,9,0,SITE-004,82.72,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01334,9,2,SITE-004,51.2,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01335,9,4,SITE-004,92.11,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01336,9,6,SITE-004,91.61,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01337,9,8,SITE-004,69.61,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01338,9,10,SITE-004,69.86,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01339,9,12,SITE-004,64.14,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01340,9,14,SITE-004,57.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01341,9,16,SITE-004,90.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01342,9,18,SITE-004,65.81,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01343,9,20,SITE-004,73.09,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01344,9,22,SITE-004,58.41,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01345,9,0,SITE-005,86.03,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01346,9,2,SITE-005,43.01,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01347,9,4,SITE-005,51.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01348,9,6,SITE-005,56.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01349,9,8,SITE-005,98.67,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01350,9,10,SITE-005,79.98,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01351,9,12,SITE-005,82.33,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01352,9,14,SITE-005,92.02,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01353,9,16,SITE-005,69.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01354,9,18,SITE-005,57.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01355,9,20,SITE-005,51.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01356,9,22,SITE-005,56.41,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01357,9,0,SITE-006,94.47,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01358,9,2,SITE-006,52.02,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01359,9,4,SITE-006,77.76,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01360,9,6,SITE-006,94.02,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01361,9,8,SITE-006,51.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01362,9,10,SITE-006,87.66,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01363,9,12,SITE-006,79.14,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01364,9,14,SITE-006,92.62,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01365,9,16,SITE-006,56.04,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01366,9,18,SITE-006,77.56,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01367,9,20,SITE-006,55.21,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01368,9,22,SITE-006,90.94,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01369,9,0,SITE-007,43.07,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01370,9,2,SITE-007,68.89,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01371,9,4,SITE-007,47.95,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01372,9,6,SITE-007,93.71,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01373,9,8,SITE-007,41.4,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01374,9,10,SITE-007,40.35,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01375,9,12,SITE-007,71.77,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01376,9,14,SITE-007,73.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01377,9,16,SITE-007,46.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01378,9,18,SITE-007,71.41,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01379,9,20,SITE-007,73.35,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01380,9,22,SITE-007,92.84,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01381,9,0,SITE-008,67.81,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01382,9,2,SITE-008,57.05,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01383,9,4,SITE-008,76.16,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01384,9,6,SITE-008,59.53,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01385,9,8,SITE-008,53.69,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01386,9,10,SITE-008,73.69,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01387,9,12,SITE-008,86.75,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01388,9,14,SITE-008,98.25,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01389,9,16,SITE-008,60.89,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01390,9,18,SITE-008,64.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01391,9,20,SITE-008,94.09,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01392,9,22,SITE-008,87.62,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01393,9,0,SITE-009,85.3,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01394,9,2,SITE-009,67.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01395,9,4,SITE-009,45.4,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01396,9,6,SITE-009,80.97,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01397,9,8,SITE-009,88.8,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01398,9,10,SITE-009,58.81,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01399,9,12,SITE-009,80.28,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01400,9,14,SITE-009,51.72,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01401,9,16,SITE-009,56.27,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01402,9,18,SITE-009,69.09,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01403,9,20,SITE-009,78.15,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01404,9,22,SITE-009,45.78,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01405,9,0,SITE-010,75.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01406,9,2,SITE-010,74.27,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01407,9,4,SITE-010,82.11,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01408,9,6,SITE-010,61.51,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01409,9,8,SITE-010,50.39,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01410,9,10,SITE-010,87.3,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01411,9,12,SITE-010,43.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01412,9,14,SITE-010,43.13,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01413,9,16,SITE-010,64.34,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01414,9,18,SITE-010,55.82,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01415,9,20,SITE-010,61.67,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01416,9,22,SITE-010,82.83,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01417,9,0,SITE-011,84.22,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01418,9,2,SITE-011,79.36,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01419,9,4,SITE-011,44.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01420,9,6,SITE-011,89.19,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01421,9,8,SITE-011,65.6,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01422,9,10,SITE-011,85.62,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01423,9,12,SITE-011,41.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01424,9,14,SITE-011,53.62,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01425,9,16,SITE-011,82.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01426,9,18,SITE-011,82.59,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01427,9,20,SITE-011,64.72,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01428,9,22,SITE-011,70.94,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01429,9,0,SITE-012,53.15,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01430,9,2,SITE-012,41.83,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01431,9,4,SITE-012,48.4,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01432,9,6,SITE-012,40.92,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01433,9,8,SITE-012,43.15,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01434,9,10,SITE-012,55.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01435,9,12,SITE-012,62.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01436,9,14,SITE-012,66.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01437,9,16,SITE-012,80.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01438,9,18,SITE-012,80.98,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01439,9,20,SITE-012,72.43,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01440,9,22,SITE-012,93.28,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01441,10,0,SITE-001,65.83,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01442,10,2,SITE-001,47.7,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01443,10,4,SITE-001,51.84,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01444,10,6,SITE-001,45.02,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01445,10,8,SITE-001,51.28,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01446,10,10,SITE-001,68.71,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01447,10,12,SITE-001,74.21,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01448,10,14,SITE-001,84.41,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01449,10,16,SITE-001,71.12,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01450,10,18,SITE-001,53.07,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01451,10,20,SITE-001,42.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01452,10,22,SITE-001,89.92,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01453,10,0,SITE-002,71.01,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01454,10,2,SITE-002,65.21,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01455,10,4,SITE-002,66.37,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01456,10,6,SITE-002,55.88,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01457,10,8,SITE-002,61.47,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01458,10,10,SITE-002,46.74,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01459,10,12,SITE-002,39.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01460,10,14,SITE-002,46.85,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01461,10,16,SITE-002,45.67,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01462,10,18,SITE-002,87.78,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01463,10,20,SITE-002,40.14,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01464,10,22,SITE-002,80.23,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01465,10,0,SITE-003,45.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01466,10,2,SITE-003,79.33,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01467,10,4,SITE-003,93.31,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01468,10,6,SITE-003,93.88,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01469,10,8,SITE-003,45.97,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01470,10,10,SITE-003,78.6,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01471,10,12,SITE-003,41.18,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01472,10,14,SITE-003,80.83,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01473,10,16,SITE-003,93.21,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01474,10,18,SITE-003,89.97,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01475,10,20,SITE-003,73.39,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01476,10,22,SITE-003,79.62,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01477,10,0,SITE-004,49.21,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01478,10,2,SITE-004,88.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01479,10,4,SITE-004,57.49,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01480,10,6,SITE-004,85.24,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01481,10,8,SITE-004,53.09,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01482,10,10,SITE-004,55.28,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01483,10,12,SITE-004,66.64,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01484,10,14,SITE-004,41.22,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01485,10,16,SITE-004,70.13,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01486,10,18,SITE-004,66.09,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01487,10,20,SITE-004,76.25,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01488,10,22,SITE-004,45.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01489,10,0,SITE-005,63.54,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01490,10,2,SITE-005,85.47,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01491,10,4,SITE-005,67.84,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01492,10,6,SITE-005,57.2,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01493,10,8,SITE-005,61.31,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01494,10,10,SITE-005,72.19,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01495,10,12,SITE-005,59.45,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01496,10,14,SITE-005,59.59,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01497,10,16,SITE-005,86.52,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01498,10,18,SITE-005,69.26,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01499,10,20,SITE-005,49.08,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01500,10,22,SITE-005,77.96,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01501,10,0,SITE-006,76.07,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01502,10,2,SITE-006,75.62,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01503,10,4,SITE-006,91.82,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01504,10,6,SITE-006,68.49,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01505,10,8,SITE-006,61.34,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01506,10,10,SITE-006,71.06,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01507,10,12,SITE-006,68.15,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01508,10,14,SITE-006,70.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01509,10,16,SITE-006,76.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01510,10,18,SITE-006,75.37,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01511,10,20,SITE-006,76.38,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01512,10,22,SITE-006,57.69,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01513,10,0,SITE-007,67.32,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01514,10,2,SITE-007,92.31,review,silver,SYNTHETIC_PUBLIC_SAFE
S-01515,10,4,SITE-007,84.91,ok,silver,SYNTHETIC_PUBLIC_SAFE
S-01516,10,6,SITE-007,85.82,ok,silver,SYNTHETIC_PUBLIC_SAFE
