event_id,day_index,hour,site_token,anomaly_score,is_anomaly,layer,dataset
G-01279,8,12,SITE-011,0.165,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01280,8,14,SITE-011,0.622,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01281,8,16,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01282,8,18,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01283,8,20,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01284,8,22,SITE-011,0.861,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01285,8,0,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01286,8,2,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01287,8,4,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01288,8,6,SITE-012,0.038,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01289,8,8,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01290,8,10,SITE-012,0.525,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01291,8,12,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01292,8,14,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01293,8,16,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01294,8,18,SITE-012,0.209,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01295,8,20,SITE-012,0.186,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01296,8,22,SITE-012,0.561,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01297,9,0,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01298,9,2,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01299,9,4,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01300,9,6,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01301,9,8,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01302,9,10,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01303,9,12,SITE-001,0.313,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01304,9,14,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01305,9,16,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01306,9,18,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01307,9,20,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01308,9,22,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01309,9,0,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01310,9,2,SITE-002,0.29,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01311,9,4,SITE-002,0.55,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01312,9,6,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01313,9,8,SITE-002,0.777,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01314,9,10,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01315,9,12,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01316,9,14,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01317,9,16,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01318,9,18,SITE-002,0.437,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01319,9,20,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01320,9,22,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01321,9,0,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01322,9,2,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01323,9,4,SITE-003,0.335,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01324,9,6,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01325,9,8,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01326,9,10,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01327,9,12,SITE-003,0.246,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01328,9,14,SITE-003,0.446,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01329,9,16,SITE-003,0.383,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01330,9,18,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01331,9,20,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01332,9,22,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01333,9,0,SITE-004,0.302,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01334,9,2,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01335,9,4,SITE-004,0.793,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01336,9,6,SITE-004,0.713,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01337,9,8,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01338,9,10,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01339,9,12,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01340,9,14,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01341,9,16,SITE-004,0.629,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01342,9,18,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01343,9,20,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01344,9,22,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01345,9,0,SITE-005,0.422,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01346,9,2,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01347,9,4,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01348,9,6,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01349,9,8,SITE-005,1.025,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01350,9,10,SITE-005,0.202,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01351,9,12,SITE-005,0.201,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01352,9,14,SITE-005,0.816,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01353,9,16,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01354,9,18,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01355,9,20,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01356,9,22,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01357,9,0,SITE-006,0.819,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01358,9,2,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01359,9,4,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01360,9,6,SITE-006,0.799,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01361,9,8,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01362,9,10,SITE-006,0.487,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01363,9,12,SITE-006,0.167,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01364,9,14,SITE-006,0.727,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01365,9,16,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01366,9,18,SITE-006,0.04,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01367,9,20,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01368,9,22,SITE-006,0.664,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01369,9,0,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01370,9,2,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01371,9,4,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01372,9,6,SITE-007,0.763,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01373,9,8,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01374,9,10,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01375,9,12,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01376,9,14,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01377,9,16,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01378,9,18,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01379,9,20,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01380,9,22,SITE-007,0.764,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01381,9,0,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01382,9,2,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01383,9,4,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01384,9,6,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01385,9,8,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01386,9,10,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01387,9,12,SITE-008,0.469,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01388,9,14,SITE-008,1.089,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01389,9,16,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01390,9,18,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01391,9,20,SITE-008,0.863,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01392,9,22,SITE-008,0.583,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01393,9,0,SITE-009,0.378,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01394,9,2,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01395,9,4,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01396,9,6,SITE-009,0.148,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01397,9,8,SITE-009,0.6,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01398,9,10,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01399,9,12,SITE-009,0.078,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01400,9,14,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01401,9,16,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01402,9,18,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01403,9,20,SITE-009,0.075,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01404,9,22,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01405,9,0,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01406,9,2,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01407,9,4,SITE-010,0.218,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01408,9,6,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01409,9,8,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01410,9,10,SITE-010,0.505,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01411,9,12,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01412,9,14,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01413,9,16,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01414,9,18,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01415,9,20,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01416,9,22,SITE-010,0.26,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01417,9,0,SITE-011,0.272,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01418,9,2,SITE-011,0.095,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01419,9,4,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01420,9,6,SITE-011,0.611,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01421,9,8,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01422,9,10,SITE-011,0.332,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01423,9,12,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01424,9,14,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01425,9,16,SITE-011,0.213,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01426,9,18,SITE-011,0.229,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01427,9,20,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01428,9,22,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01429,9,0,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01430,9,2,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01431,9,4,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01432,9,6,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01433,9,8,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01434,9,10,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01435,9,12,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01436,9,14,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01437,9,16,SITE-012,0.236,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01438,9,18,SITE-012,0.191,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01439,9,20,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01440,9,22,SITE-012,0.76,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01441,10,0,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01442,10,2,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01443,10,4,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01444,10,6,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01445,10,8,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01446,10,10,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01447,10,12,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01448,10,14,SITE-001,0.414,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01449,10,16,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01450,10,18,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01451,10,20,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01452,10,22,SITE-001,0.569,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01453,10,0,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01454,10,2,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01455,10,4,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01456,10,6,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01457,10,8,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01458,10,10,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01459,10,12,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01460,10,14,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01461,10,16,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01462,10,18,SITE-002,0.487,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01463,10,20,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01464,10,22,SITE-002,0.206,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01465,10,0,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01466,10,2,SITE-003,0.152,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01467,10,4,SITE-003,0.738,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01468,10,6,SITE-003,0.759,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01469,10,8,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01470,10,10,SITE-003,0.14,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01471,10,12,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01472,10,14,SITE-003,0.167,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01473,10,16,SITE-003,0.791,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01474,10,18,SITE-003,0.621,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01475,10,20,SITE-003,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01476,10,22,SITE-003,0.113,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01477,10,0,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01478,10,2,SITE-004,0.499,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01479,10,4,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01480,10,6,SITE-004,0.461,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01481,10,8,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01482,10,10,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01483,10,12,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01484,10,14,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01485,10,16,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01486,10,18,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01487,10,20,SITE-004,0.003,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01488,10,22,SITE-004,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01489,10,0,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01490,10,2,SITE-005,0.391,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01491,10,4,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01492,10,6,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01493,10,8,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01494,10,10,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01495,10,12,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01496,10,14,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01497,10,16,SITE-005,0.424,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01498,10,18,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01499,10,20,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01500,10,22,SITE-005,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01501,10,0,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01502,10,2,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01503,10,4,SITE-006,0.782,1,gold,SYNTHETIC_PUBLIC_SAFE
G-01504,10,6,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01505,10,8,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01506,10,10,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01507,10,12,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01508,10,14,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01509,10,16,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01510,10,18,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01511,10,20,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01512,10,22,SITE-006,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01513,10,0,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01514,10,2,SITE-007,0.732,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01515,10,4,SITE-007,0.451,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01516,10,6,SITE-007,0.454,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01517,10,8,SITE-007,0.309,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01518,10,10,SITE-007,0.048,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01519,10,12,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01520,10,14,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01521,10,16,SITE-007,0.012,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01522,10,18,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01523,10,20,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01524,10,22,SITE-007,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01525,10,0,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01526,10,2,SITE-008,0.018,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01527,10,4,SITE-008,0.563,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01528,10,6,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01529,10,8,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01530,10,10,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01531,10,12,SITE-008,0.402,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01532,10,14,SITE-008,0.271,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01533,10,16,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01534,10,18,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01535,10,20,SITE-008,0.412,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01536,10,22,SITE-008,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01537,10,0,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01538,10,2,SITE-009,0.635,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01539,10,4,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01540,10,6,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01541,10,8,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01542,10,10,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01543,10,12,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01544,10,14,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01545,10,16,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01546,10,18,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01547,10,20,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01548,10,22,SITE-009,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01549,10,0,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01550,10,2,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01551,10,4,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01552,10,6,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01553,10,8,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01554,10,10,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01555,10,12,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01556,10,14,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01557,10,16,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01558,10,18,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01559,10,20,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01560,10,22,SITE-010,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01561,10,0,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01562,10,2,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01563,10,4,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01564,10,6,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01565,10,8,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01566,10,10,SITE-011,0.476,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01567,10,12,SITE-011,0.023,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01568,10,14,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01569,10,16,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01570,10,18,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01571,10,20,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01572,10,22,SITE-011,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01573,10,0,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01574,10,2,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01575,10,4,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01576,10,6,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01577,10,8,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01578,10,10,SITE-012,0.543,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01579,10,12,SITE-012,0.487,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01580,10,14,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01581,10,16,SITE-012,0.026,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01582,10,18,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01583,10,20,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01584,10,22,SITE-012,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01585,11,0,SITE-001,0.402,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01586,11,2,SITE-001,0.473,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01587,11,4,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01588,11,6,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01589,11,8,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01590,11,10,SITE-001,0.606,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01591,11,12,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01592,11,14,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01593,11,16,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01594,11,18,SITE-001,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01595,11,20,SITE-001,0.298,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01596,11,22,SITE-001,0.524,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01597,11,0,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
G-01598,11,2,SITE-002,0,0,gold,SYNTHETIC_PUBLIC_SAFE
